id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
75,329369.9005035,80.10449999710545,477,480,0.5213228401622644,0.3967812528075211,1.4932919617105327,0.7867419492736835,3d gaze,1.0635380815937676,9.160296110720672,119.27750475857135,329369.9005035 329369.903007 329369.90551049996 329369.90801350004 329369.9105165 329369.91302 329369.9155235 329369.91802650003 329369.925536 329369.9305425 329369.93304599996 329369.943059 329369.94556200004 329369.9505685 329369.953072 329369.95557550003 329369.9580785 329369.963085 329369.9655885 329369.9680915 329369.97059449996 329369.973098 329369.9756015 329369.9781045 329369.980608
76,329369.985615,165.21449998253956,480,485,0.5403767117545041,0.4055100893386643,1.4539363388316537,0.7754150842233272,3d gaze,4.660670301696381,8.361772411681406,121.31711450980916,329369.985615 329369.988118 329369.9906215 329370.005641 329370.00814399996 329370.0106475 329370.0131505 329370.015654 329370.018157 329370.02066050004 329370.0231635 329370.0256665 329370.02817 329370.03067350003 329370.0331765 329370.03567949997 329370.040686 329370.0431895 329370.04569249996 329370.048196 329370.0506995 329370.0532025 329370.0557055 329370.05820900004 329370.0607125 329370.0632155 329370.0657185 329370.06822200003 329370.0707255 329370.07322849997 329370.0757315 329370.078235 329370.0807385 329370.08324149996 329370.085745 329370.0882485 329370.0907515 329370.0982615 329370.103268 329370.10577150004 329370.113281 329370.115784 329370.1182875 329370.12079049996 329370.123294 329370.1257975 329370.1283005 329370.1308035 329370.13330700004 329370.1358105 329370.140817 329370.14332000003 329370.1458235 329370.14832649997 329370.1508295
77,329370.21841800003,125.16299996059388,487,491,0.5627703878189455,0.12757381797296038,0.6495247323223199,0.7515131595978176,3d gaze,8.145545040931877,35.79101450917365,106.55857508484898,329370.21841800003 329370.2209215 329370.22342449997 329370.228431 329370.2309345 329370.23343749996 329370.2359405 329370.238444 329370.2409475 329370.24345049995 329370.25096 329370.2534635 329370.2634765 329370.268483 329370.27098649996 329370.2809995 329370.28350300004 329370.286006 329370.2885095 329370.2910125 329370.2985225 329370.301026 329370.303529 329370.3060325 329370.3160455 329370.31854849996 329370.321052 329370.323555 329370.3260585 329370.3360715 329370.3385745 329370.341078 329370.343581
78,329370.44371150003,82.60799996787682,494,496,0.4415229116257812,0.5535284743322924,1.4712862801551851,0.895499715188252,3d gaze,-14.316070950382457,-8.092467351203709,124.27618564138308,329370.44371150003 329370.44871799997 329370.4512215 329370.4537245 329370.4562275 329370.45873099996 329370.4612345 329370.4637375 329370.4662405 329370.468744 329370.47124750004 329370.4737505 329370.476254 329370.4787575 329370.483764 329370.486267 329370.4887705 329370.4912735 329370.493777 329370.4987835 329370.50379 329370.50629349996 329370.50879650004 329370.5112995 329370.513803 329370.5163065 329370.51880950003 329370.5213125 329370.523816 329370.5263195
79,329370.5288225,82.60799996787682,496,499,0.4506633121239345,0.5581754126230084,1.3488966549297754,0.9453645648148165,3d gaze,-12.558360228236785,-8.613183407972167,124.41979333250491,329370.5288225 329370.5313255 329370.53382899996 329370.5363325 329370.5388355 329370.5413385 329370.543842 329370.54634550004 329370.5488485 329370.5513515 329370.553855 329370.561365 329370.5688745 329370.5788875 329370.5863975 329370.588901 329370.5914045 329370.596411 329370.6014175 329370.6039205 329370.6064235 329370.60892699996 329370.6114305
80,329370.6940375,87.61450002202764,501,504,0.43642157783663305,0.626394584371041,1.4066920711562352,0.9799315854644333,3d gaze,-15.430161038768727,-16.429873254248818,124.4199976330284,329370.6940375 329370.69654100004 329370.6990445 329370.7015475 329370.704051 329370.70655450004 329370.7090575 329370.716567 329370.7190705 329370.72157349996 329370.724077 329370.7265805 329370.7290835 329370.7315865 329370.73409000004 329370.7365935 329370.7390965 329370.7415995 329370.74410300003 329370.7491095 329370.754116 329370.7566195 329370.75912249996 329370.7616255 329370.764129 329370.7666325 329370.76913549996 329370.77163850004 329370.774142 329370.7766455 329370.7791485 329370.78165200003
81,329370.816698,80.10449999710545,505,507,0.45800895897599114,0.6078435317320231,1.477030685356927,0.9991334948252591,3d gaze,-10.97000177270684,-13.998743086976255,122.22808154563788,329370.816698 329370.81920100003 329370.8217045 329370.8317175 329370.83422049996 329370.836724 329370.839227 329370.8417305 329370.84924 329370.851743 329370.8542465 329370.86175599997 329370.8642595 329370.8667625 329370.869266 329370.876776 329370.879279 329370.88178249996 329370.88428550004 329370.886789 329370.8968025
82,329370.904312,197.7574999909848,507,513,0.4733632419552844,0.5877847955924257,1.230902358334518,0.9997241684432122,3d gaze,-7.8105583961681635,-11.433039358777485,119.1149742292151,329370.904312 329370.9068155 329370.914325 329370.92183450004 329370.924338 329370.9268415 329370.934351 329370.9393575 329370.9418605 329370.944364 329370.94686749997 329370.951874 329370.954377 329370.95688049996 329370.95938350004 329370.9618865 329370.96439 329370.9668935 329370.96939650003 329370.9718995 329370.976906 329370.9794095 329370.981913 329370.98441649997 329370.9869195 329370.9969325 329371.0044425 329371.0144555 329371.02196549997 329371.0244685 329371.03197799996 329371.039488 329371.0419915 329371.04449450003 329371.049501 329371.0545075 329371.05951399996 329371.0620175 329371.0645205 329371.0670235 329371.06952699996 329371.07203050004 329371.0745335 329371.0770365 329371.07954 329371.084547 329371.08705 329371.0895535 329371.0920565 329371.09456 329371.09706349997 329371.0995665 329371.1020695
83,329371.1396185,82.60799996787682,514,517,0.5007450679537242,0.4921933755598194,1.465882311454262,0.9963515026750803,3d gaze,-2.689446009443835,-1.09639710904803,117.44809358701968,329371.1396185 329371.1421215 329371.14462499996 329371.1471285 329371.15463799995 329371.15714100003 329371.1596445 329371.16214749997 329371.164651 329371.1671545 329371.1696575 329371.17216049996 329371.174664 329371.1771675 329371.1796705 329371.182174 329371.18467750004 329371.1871805 329371.1896835 329371.192187 329371.19469050004 329371.1971935 329371.199697 329371.2022005 329371.2047035 329371.2072065 329371.20970999997 329371.2122135 329371.2147165 329371.2172195 329371.21972299996 329371.2222265
84,329371.3423825,80.1050000009127,520,523,0.48079971546146844,0.3931752861243644,1.4867904413117201,0.9928789881005088,3d gaze,-6.134125627994382,9.114650210424442,113.67830555196424,329371.3423825 329371.3498925 329371.352396 329371.3574025 329371.35990549996 329371.3624085 329371.36991849996 329371.372422 329371.374925 329371.3774285 329371.3799315 329371.38243500004 329371.387442 329371.389945 329371.39745499997 329371.399958 329371.4024615 329371.4049645 329371.4149775 329371.41748099995 329371.41998400004 329371.4224875
