id,start_timestamp,duration,end_timestamp,start_frame_index,index,end_frame_index,confidence,filter_response,base_data
5,329368.551824,0.37548899999819696,329368.927313,437,442,448,0.4168608524575816,0.5142445885512759 0.5347724803758699 0.5695129354636452 0.5979711747689334 0.6351770222089482 0.6613698573379826 0.6967064263065605 0.7165702673231242 0.7539894345946968 0.783339635597582 0.8212530991628011 0.8551766826050753 0.8881774517375904 0.9217356959909595 0.950832438817726 0.968571552795045 0.9483311658286958 0.9335652260966034 0.908109861293254 0.8673557406817426 0.8303684086263663 0.7896304216935233 0.7493339816971479 0.7147739742485629 0.6747032796806564 0.6442711744893681 0.6682259064282124 0.6335223082728985 0.5920084516737026 0.5500876299582707 0.5095533115439362 0.46937596207561555 0.4201281005760935 0.40289984104042653 0.3560610059283195 0.32857471386798454 0.2797561891746213 0.2576222014707967 0.2114258615276213 0.19175562448207253 0.14582554245443738 0.11589185523955782 0.04699514045755384 0.009775049335560827 -0.05158411032900402 -0.08874778765179647 -0.14704768514669406 -0.17435144094763694 -0.20614613032378848 -0.21187088853133831 -0.24999891595722454 -0.24074192068563618 -0.2648921944179201 -0.2575331181043382 -0.2759820807718819 -0.2798253308237342 -0.3003651960259585 -0.3055441399802634 -0.3594209895190244 -0.36483661371008225 -0.3786145435299896 -0.34247480886481296 -0.36374452684827524 -0.3413331326922833 -0.34491236402713443 -0.34967474825488903 -0.3578190189764207 -0.35705987024986746 -0.3616347336260174 -0.367954263743558 -0.3764119905112029 -0.40074129208072934 -0.4093864726766169 -0.4290331792618597 -0.39326855083602585 -0.4094377807499916 -0.38418400326586827 -0.3920990973421385 -0.361575890145214 -0.3845514686889444 -0.3597981522897958 -0.3880205810891138 -0.35071562192939504 -0.37892082656207593 -0.35696181349525186 -0.38645616742618916 -0.3657508669145882 -0.38615452828255364 -0.3623684697065985 -0.38477396367522576 -0.3530771245398155 -0.3687702414721991 -0.3540685633849341 -0.40021091747388937 -0.3676735643882173 -0.4080127805090381 -0.386009989514211 -0.4144648204530261 -0.3894757367605612 -0.41352505964266156 -0.3961292906419114 -0.41410398306868235 -0.397461528120552 -0.3797524245930452 -0.3635301347798591 -0.34335852917332477 -0.3380669382593626 -0.32735506342563103 -0.31656015317430863 -0.3221653456911887 -0.32150836690470946 -0.3037310969194579 -0.29650364898336584 -0.2749951795352306 -0.28092790659019135 -0.2562172071599822 -0.24989305070370743 -0.21757556485048224 -0.19785262273784632 -0.17534972520199796 -0.170044106499935 -0.1249581455023038 -0.134658800119962 -0.1087081498141489,329368.551824 329368.555673 329368.55683 329368.560679 329368.561837 329368.565686 329368.566843 329368.570692 329368.57185 329368.575699 329368.576856 329368.580706 329368.591876 329368.595725 329368.600732 329368.610745 329368.611902 329368.615751 329368.625764 329368.626922 329368.635777 329368.640784 329368.641941 329368.650797 329368.651954 329368.655803 329368.656961 329368.661967 329368.665816 329368.666974 329368.675829 329368.676987 329368.680836 329368.681993 329368.690849 329368.692007 329368.695856 329368.697013 329368.700862 329368.70202 329368.710875 329368.712033 329368.715882 329368.717039 329368.720888 329368.722046 329368.725895 329368.727052 329368.732059 329368.735908 329368.737065 329368.740914 329368.742072 329368.747078 329368.750927 329368.752085 329368.755934 329368.757091 329368.76094 329368.762098 329368.765947 329368.767104 329368.770953 329368.77596 329368.777117 329368.780967 329368.782124 329368.785973 329368.787131 329368.79098 329368.792137 329368.795986 329368.797144 329368.800993 329368.80215 329368.805999 329368.807157 329368.811006 329368.812163 329368.816012 329368.81717 329368.821019 329368.822176 329368.826025 329368.827183 329368.831032 329368.832189 329368.836038 329368.837196 329368.841045 329368.842202 329368.846051 329368.847209 329368.851058 329368.852215 329368.856064 329368.857222 329368.861071 329368.862228 329368.866077 329368.867235 329368.871084 329368.872241 329368.87609 329368.877248 329368.881097 329368.882254 329368.886104 329368.887261 329368.89111 329368.892268 329368.896117 329368.897274 329368.901123 329368.902281 329368.90613 329368.907287 329368.911136 329368.912294 329368.916143 329368.9173 329368.921149 329368.922307 329368.926156
6,329372.045221,0.45058699999935925,329372.495808,541,548,555,0.45743682036105004,0.5098978897935281 0.544633599649856 0.5791216470287845 0.6138809868645024 0.6441490402442126 0.6788395155343551 0.7135426746563128 0.7445565366940177 0.7743512240602997 0.8090740477560209 0.8404939732595138 0.873018056605691 0.9060951875154251 0.9374609323751538 0.9637764808255977 0.9829810499463683 0.989127085110953 0.9944545108502345 0.9740909359950021 0.9649047571912238 0.950061792073822 0.9146473273641019 0.8823484492836098 0.8427340734977719 0.8006339032694699 0.760057692588245 0.7192548495250553 0.6827221322451371 0.6412520020655685 0.6047099064491442 0.5634201527927959 0.5256288297797853 0.4856380567927348 0.4487819768353085 0.4078061309179715 0.3723743794571904 0.3415129729148696 0.3023738253547203 0.26379659039869796 0.23218462937938972 0.20367697001062757 0.16527580972640613 0.13428075618548274 0.09722914645950463 0.06337951265512043 0.03186499827435256 0.0023758259740180396 -0.021023748923397763 -0.0635473244319013 -0.08219800276863685 -0.11302101311883997 -0.12002695167047947 -0.12676690531127144 -0.1490079590466903 -0.14587795652674593 -0.16997532059626463 -0.15579395477509114 -0.14719599444868858 -0.13798958834345115 -0.16741686419083296 -0.15466962907108578 -0.152711182674535 -0.17305932521864542 -0.19538807401649205 -0.21052887391088657 -0.23920726095228956 -0.2610627770879738 -0.2942140637157749 -0.3224253233116008 -0.34662871872748513 -0.36335282985833595 -0.39301617727900334 -0.41854038567643986 -0.44194315613270607 -0.4740243711603283 -0.49385454382961846 -0.5068143133273985 -0.5356510544539621 -0.5651668798075582 -0.5876346897911198 -0.5679781843663383 -0.5884305583054655 -0.5632957689770294 -0.5937699437937682 -0.6072383572108945 -0.581974052968631 -0.6074501671675053 -0.569337154911162 -0.6042311848990413 -0.6344044896589967 -0.6692360332009006 -0.6393792787441982 -0.6739471733245486 -0.7054562131743279 -0.6726307013440092 -0.6533564295264932 -0.635257767226484 -0.5989616842776911 -0.5708315294148353 -0.5328746574480934 -0.5051354597789847 -0.4711895622798054 -0.4608423256967228 -0.42207252017857716 -0.40438095714703254 -0.37311118366397483 -0.31592165990607673 -0.3004456531228042 -0.3050661201618198 -0.2548965719654131 -0.22161912779754323 -0.20542043434222584 -0.20523758983277118 -0.19425617041513787 -0.19780552897127668 -0.1721477396382588 -0.18002867750314425 -0.18128863360642034 -0.1634119724622695 -0.1824362245324945 -0.15489178236040405,329372.045221 329372.046378 329372.050227 329372.051385 329372.056391 329372.06024 329372.061398 329372.065247 329372.070253 329372.07526 329372.076417 329372.080266 329372.085273 329372.09028 329372.095286 329372.096444 329372.10145 329372.110306 329372.111463 329372.11647 329372.125325 329372.126483 329372.131489 329372.136496 329372.140345 329372.141502 329372.145351 329372.151515 329372.156522 329372.160371 329372.166535 329372.171541 329372.17539 329372.176548 329372.181554 329372.185404 329372.186561 329372.191567 329372.195417 329372.200423 329372.201581 329372.20543 329372.206587 329372.210436 329372.211594 329372.215443 329372.2166 329372.220449 329372.221607 329372.226613 329372.230462 329372.23162 329372.240475 329372.241633 329372.245482 329372.250488 329372.251646 329372.255495 329372.256652 329372.260501 329372.261659 329372.265508 329372.266665 329372.270514 329372.271672 329372.275521 329372.276678 329372.280528 329372.281685 329372.285534 329372.286691 329372.290541 329372.291698 329372.295547 329372.296705 329372.300554 329372.301711 329372.30556 329372.306718 329372.310567 329372.311724 329372.315573 329372.316731 329372.321737 329372.325586 329372.326744 329372.330593 329372.33175 329372.34677 329372.351776 329372.355625 329372.356783 329372.361789 329372.365638 329372.366796 329372.371802 329372.375651 329372.380658 329372.385665 329372.390671 329372.395678 329372.396835 329372.400684 329372.401842 329372.406848 329372.415704 329372.416861 329372.421868 329372.425717 329372.430723 329372.431881 329372.43573 329372.436887 329372.440736 329372.445743 329372.4469 329372.450749 329372.451907 329372.456913 329372.471933 329372.491959
7,329373.668492,0.43556799995712936,329374.10406,590,596,603,0.35023588467879996,0.5269719361295961 0.5612454134769318 0.5964964723474706 0.6312121986752564 0.6498316451127099 0.683917005476974 0.7087280206126084 0.7242103132661176 0.7522368807351065 0.7802211305421335 0.8067109785581373 0.8346077808849666 0.8654814263249919 0.8504089899846402 0.8366582868759175 0.817104236289812 0.7983646208583688 0.8129234642732709 0.797496466685596 0.7728282175454722 0.7585015548859071 0.7376696383083405 0.7213789274223578 0.6995013434495093 0.6701856369270475 0.6355006947075086 0.6008214149266764 0.6283290729057414 0.6045526601711673 0.5773765478407288 0.5426907661450873 0.5107252427872625 0.44847239688536145 0.4139759739703387 0.37927043744697886 0.33228978897189965 0.313655008038092 0.2686215564526153 0.24573301100499134 0.24123684717381377 0.21985718403749704 0.19019132084899693 0.16894404739424587 0.13423633101631868 0.09567789286338473 0.09762228492768998 0.08601317996551677 0.09195679998252523 0.08021938975499825 0.05800096739558933 0.02822328674281399 0.02471765403809536 0.014558800285695925 -0.0032637175841834453 -0.011838896044253859 -0.02955409401885442 -0.05935014012118516 -0.06815130858564075 -0.08369601984659641 -0.12943866790336642 -0.16037349103139203 -0.17815664232056752 -0.19002339216578107 -0.2003853725054516 -0.1714339876495811 -0.18078397879090732 -0.1954863571483045 -0.1980698816900711 -0.19718636904424366 -0.18960471571765053 -0.20291961909161926 -0.22187015663387516 -0.23808663239271263 -0.2582719126333761 -0.29078550564299055 -0.2840523131008407 -0.27784757119810777 -0.3114348819367782 -0.3107847231563977 -0.3330759916202682 -0.32592744605025464 -0.34085327858621967 -0.30067073290119956 -0.31964838677164753 -0.3313901517514305 -0.33042157321965065 -0.3574980950695915 -0.3629855476953083 -0.32070734495347475 -0.3291710684388838 -0.3270078296179275 -0.3249595926217926 -0.2837563103650495 -0.2856263825541118 -0.2732288094454835 -0.28116213611348145 -0.2849394052304671 -0.27829705952907513 -0.27445999608484606 -0.24183202220627922 -0.2456360921609125 -0.23855755163129821 -0.2321666728040188 -0.24278216189486926 -0.25192125833842605 -0.2291452070207878 -0.20255044994112026 -0.19888926483115865 -0.1969305445552449 -0.17127061664887003 -0.17289382064244915 -0.15493968405450684 -0.17149504369867544 -0.1711305804064418 -0.19227385976812983 -0.16820725015090313 -0.15797579575973913,329373.668492 329373.672341 329373.677348 329373.683512 329373.687361 329373.692368 329373.697374 329373.702381 329373.703538 329373.707387 329373.708545 329373.712394 329373.7174 329373.718558 329373.722407 329373.723564 329373.727413 329373.728571 329373.73242 329373.733577 329373.737426 329373.738584 329373.74359 329373.748597 329373.752446 329373.753603 329373.75861 329373.763616 329373.768623 329373.772472 329373.778636 329373.783642 329373.787492 329373.788649 329373.792498 329373.793656 329373.802511 329373.803669 329373.807518 329373.808675 329373.812524 329373.813682 329373.817531 329373.823695 329373.827544 329373.828701 329373.83255 329373.838714 329373.842563 329373.843721 329373.84757 329373.852576 329373.853734 329373.85874 329373.863747 329373.867596 329373.868753 329373.872602 329373.877609 329373.878766 329373.882615 329373.883773 329373.887622 329373.888779 329373.892629 329373.897635 329373.898793 329373.903799 329373.908806 329373.922668 329373.923825 329373.937687 329373.938845 329373.942694 329373.943851 329373.948858 329373.952707 329373.953864 329373.957713 329373.963877 329373.967726 329373.968884 329373.97389 329373.977739 329373.983903 329373.987753 329373.98891 329373.992759 329374.00393 329374.007779 329374.012785 329374.017792 329374.018949 329374.022798 329374.023956 329374.027805 329374.028962 329374.032811 329374.037818 329374.038975 329374.042824 329374.043982 329374.047831 329374.048988 329374.052837 329374.053995 329374.057844 329374.059001 329374.06285 329374.064008 329374.067857 329374.069014 329374.072863 329374.084034 329374.087883 329374.09289 329374.102903
