gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
329367.897894,417,0.9800581474643524,0.501013401785833,0.48943624382641693,329367.890963-0 329367.904825-1,-2.9948113387549924,-0.9121150791401673,133.25728783909278,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13137130411099512,-0.1251803764196246,0.9833979122489623,-39.35721110627547,15.085789361983647,-21.64878490133934,0.22751413009884172,-0.07371620993716846,0.9709805564468668
329367.90540349996,417,0.9964930169923796,0.5006255542425286,0.48952738143917873,329367.905982-0 329367.904825-1,-3.067433181689683,-0.920895218157443,132.94430834279183,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13207357975396886,-0.12567386215383208,0.9832408910853494,-39.35721110627547,15.085789361983647,-21.64878490133934,0.22751413009884172,-0.07371620993716846,0.9709805564468668
329367.90790650004,417,0.9964930169923796,0.5005968839179465,0.4905934604713229,329367.905982-0 329367.909831-1,-3.0741328465836038,-1.0488351091693033,132.97874361842554,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13207357975396886,-0.12567386215383208,0.9832408910853494,-39.35721110627547,15.085789361983647,-21.64878490133934,0.2274078130127912,-0.07526579069502581,0.9708865779954897
329367.91041,417,0.9977560605302696,0.5012189673634576,0.49135638774920953,329367.910989-0 329367.909831-1,-2.9572978901996585,-1.1444411012178133,133.4727762541749,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13094804964152065,-0.12624125819212292,0.9833187443678432,-39.35721110627547,15.085789361983647,-21.64878490133934,0.2274078130127912,-0.07526579069502581,0.9708865779954897
329367.9154165,418,0.9977560605302696,0.5014311746009368,0.490214262255638,329367.910989-0 329367.919844-1,-2.9052361809800296,-1.0042538550119806,133.0929765349627,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13094804964152065,-0.12624125819212292,0.9833187443678432,-39.35721110627547,15.085789361983647,-21.64878490133934,0.2282603249602335,-0.07399007974565969,0.9707845755615816
329367.920423,418,0.9915931675775083,0.5013931289999798,0.4901256391977781,329367.921002-0 329367.919844-1,-2.912405710415957,-0.9934081018135483,133.0632271665973,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13101686064650692,-0.12614396422728072,0.9833220644912636,-39.35721110627547,15.085789361983647,-21.64878490133934,0.2282603249602335,-0.07399007974565969,0.9707845755615816
329367.9229265,418,0.9915931675775083,0.500933143957474,0.4911200087010401,329367.921002-0 329367.924851-1,-3.0262521586809807,-1.1197388898885077,133.91639581171023,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13101686064650692,-0.12614396422728072,0.9833220644912636,-39.35721110627547,15.085789361983647,-21.64878490133934,0.2263963578573807,-0.07451643465551205,0.971180719596072
329367.9254295,418,0.9978701764332865,0.5004987956332132,0.49126277206051494,329367.926008-0 329367.924851-1,-3.1078755334137362,-1.1339677880141767,133.5623785689147,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13180393994654802,-0.12675670798644584,0.9831380668019145,-39.35721110627547,15.085789361983647,-21.64878490133934,0.2263963578573807,-0.07451643465551205,0.971180719596072
329367.9279325,418,0.9978701764332865,0.5007174742942221,0.49126049472222844,329367.926008-0 329367.929857-1,-3.053260011106273,-1.1301730047587704,133.1483590366508,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13180393994654802,-0.12675670798644584,0.9831380668019145,-39.35721110627547,15.085789361983647,-21.64878490133934,0.22728834865716788,-0.07497727712163131,0.9709368746113849
329367.930436,418,0.9973874101987568,0.5011078877498542,0.4909027240245555,329367.931015-0 329367.929857-1,-2.9800638701751883,-1.0898531557689832,133.46697570773102,17.96061418452905,14.88838859452435,-24.288193628464853,-0.13109644375791565,-0.12586351727500994,0.9833473940847105,-39.35721110627547,15.085789361983647,-21.64878490133934,0.22728834865716788,-0.07497727712163131,0.9709368746113849
